topic,speech_id,party,sentiment,speech_date,prob,speech
0,ParlaMint-GB_2019-01-10-commons.u410,LAB,-1.0,2019-01-10,0.08871141821146011,"On standards, is my hon. Friend as concerned as I am that, if we do Brexit, rather than negotiating with the US as part of team EU, which is a big conglomerate, we will be in a much weaker position on food standards, chlorinated chicken and so on? Indeed, I made the point to the Secretary of State about frackers being able to sue us because we will be outside the orbit of the European Court of Justice."
0,ParlaMint-GB_2021-01-21-commons.u20,LAB,-1.0,2021-01-21,0.3862122893333435,"Dina Foods, which produces delicacies in Acton for supermarkets here and all over the EU, rejoiced at the Christmas eve miracle of no tariffs and no quotas, but it is drowning in paperwork for forward freight and it is experiencing crippling additional transportation costs and pallet requirements, and border delays for customs clearance. Goods loaded for Spain on the 8th still have not made it. Buyers are losing patience. The same is happening for those importing from everywhere; what took two weeks now takes three months. Will Ministers fix the rules of origin to stop battering British business?"
0,ParlaMint-GB_2016-05-18-commons.u169,SNP,1.0,2016-05-18,0.9867939949035645,"My hon. Friend is making excellent points. On holding people to account for noise, does she agree that one benefit of being in the European Union is that we have two directives, the rather cumbersomely named D2002/30 (European Parliament, 2002a), which is devoted to air traffic noise and inspired by the “balanced approach” concept, and D2002/49 (European Parliament, 2002b), which is on environmental noise and specifying noise metrics? Is there a benefit to having European standards to which people must adhere?"
0,ParlaMint-GB_2021-12-09-commons.u85,SNP,0.9462890625,2021-12-09,0.37055960297584534,"I welcome the new shadow Minister and the new shadow Secretary of State to their places. I commend the shadow Secretary of State’s predecessor, because I always found him a very diligent, knowledgeable and collegiate opposite number, and I look forward to working with the new team in the same vein. After our exit from the EU, agricultural support for our farmers is changing throughout the UK, but support levels remain higher in Scotland than in England, and farming improvements are encouraged and promoted through our direct payment scheme. Will the Minister confirm that the UK Government will not, under any circumstances, attempt to use the United Kingdom Internal Market Act 2020 or the forthcoming Subsidy Control Bill to undermine agricultural support in Scotland, or attempt to lower it to the levels in England?"
0,ParlaMint-GB_2022-01-18-commons.u316,SNP,0.94384765625,2022-01-18,0.15973913669586182,"Animal welfare is a devolved issue and the scope of the Bill is largely England-only. With that established, the Scottish National party broadly welcomes the legislation and is pleased that the UK Government are following our lead in this area. The Scottish Government pledged to maintain high animal welfare standards after we left the EU and, in June 2020, established the Scottish Animal Welfare Commission, which is an independent body of leading animal welfare experts responsible for developing expert recommendations on issues relating to animal welfare and sentience. The Bill seeks to replicate its evidence-based policymaking success and expert-driven approach The SNP and the Scottish Government take animal welfare extremely seriously. Our party has been vocal in addressing concerns at UK level, and the Scottish Government’s programme for government committed to taking steps to strengthen animal welfare legislation. Each financial year, the commission must prepare a work plan setting out how it intends to perform its functions. It then produces an annual report, laid before the Scottish Parliament, detailing how it has delivered against the work plan. It has the power to establish committees and sub-committees, and the first meeting of the sentience sub-committee took place in November 2021. That group has the function of reviewing sentience-related issues, filtering and prioritising the commission’s programme of work The establishment of the commission offered an opportunity post Brexit to replicate article 13. Given that since January 2021, for the first time in more than two decades, there has been no legal requirement for the welfare of animals as sentient beings to be considered in the UK Government’s policy process, it really is about time this place implemented its replacement Concerns have been raised about the membership of England’s Animal Sentience Committee, as well as its resources, structure and operation. The Bill has not been updated to address any of those concerns and is essentially the same as when it was introduced, which I note created quite a stooshie in the other place. In my view, membership regulations ought to be considered for the Bill, as should the structures in which they may operate. As an example of where issues could occur, will foxes be considered as sentient beings and will they be granted such protections by the committee, or will that be another cultural flashpoint We recommend that the committee avoids being too prescriptive—I know that is the Minister’s view—but rather follows the lead of the evidence-led SAWC. The commission reports welfare policies and recommendations to Scottish Ministers, and just as it has a statutory duty to publish any such advice, the Animal Sentience Committee must also publish its reporting. The Scottish Government have often acted upon the recommendations of the commission. Sensible and pragmatic solutions to policy issues such as beaver reintroduction and management of deer have been taken forward on the basis of the commission’s advice. The commission has also strongly welcomed and worked on the Animals and Wildlife (Penalties, Protections and Powers) (Scotland) Act 2020 and the Animal Welfare (Licensing of Activities Involving Animals) (Scotland) Regulations 2021 Let me give an example of what England’s new Animal Sentience Committee might examine. Following concerns raised by a number of animal welfare groups, the Scottish Government announced a review of the trade and importation of exotic pets, and of potential threats to animal health and welfare, human health, and native species in Scotland. An interim report was published last year by the Scottish Animal Welfare Commission outlining concerns about the welfare of exotic pets, including their sourcing, breeding, transport and keeping. I understand that the Minister of State is keeping tabs on that work. We will of course be happy if the UK Government make use of the final report when it is published and carry out their own investigations. The Scottish National party also welcomes the Bill’s recognition of cephalopods and decapod crustaceans as sentient Although the Bill largely applies only to England, there are areas of it that the SNP believes must be strengthened, notably in respect of animal cosmetics and scientific procedures, which are matters reserved to the UK Government. There has been some mention of European Union regulations today. In September last year, the European Parliament voted for an EU-wide action plan with clear objectives as well as, crucially, timelines for the phasing out of the use of animals in research, regulatory testing and education. It envisages that happening through the reduction, refining and replacement of procedures on live animals for scientific purposes, as soon as it is scientifically possible and with no lowering of the level of protection for human health and the environment. In fact, the EU has leapt in front of the UK on animal welfare standards. We call on the UK Government to reclaim the leadership on this issue that they have shown in the past The Bill legislates to enshrine the ability of animals to experience joy and feel suffering and pain, but unfortunately the UK Government do not seek to recognise that animals undergoing scientific experiments or Ministry of Defence tests have rights to sentience; they are excluded from protections. A written question from the hon. Member for Lancaster and Fleetwood (Cat Smith) revealed that the Ministry of Defence has carried out nearly 59,000 experimental procedures on animals since 2009. The SNP therefore calls for greater transparency in the animal research industry, and for a commitment in the Bill on the sentience of animals and their welfare rights in relation to the outdated methods used in animal testing and military experiments."
0,ParlaMint-GB_2021-09-20-commons.u158,SNP,-0.9931640625,2021-09-20,0.08929853141307831,"The Secretary of State almost brought himself to say it. Decades of underinvestment in renewable technologies, the barriers put in place by Brexit, 11 years of Tory austerity, a national insurance tax hike, the plan to rob £20 a week from those claiming universal credit, rising food prices, emptying shelves and now energy consumers facing skyrocketing, eye-watering bills—let us call this what it is. It is a cost of living crisis, and one created on the watch of this UK Government So what now? What is the plan? I do not, with all due respect, think that the Secretary of State’s warm words quite cut it. He mentioned the energy price cap, but what he failed to acknowledge was the fact that in just a matter of weeks the cap will be at its highest level ever. Will he therefore back new financial support for those in the lowest-income households, and of course, will he call on the Chancellor to scrap his cut to universal credit The Secretary of State acknowledged that, of course, it is not just households that are being hammered by these rising gas prices but businesses, too, particularly those that produce and transport goods. He did not say what specific support he intends to provide to those businesses On renewables, one of the key solutions to our supply issues lies not in nuclear—of course not in nuclear—but in the Scottish Munros, with hydropumped storage. When will the Secretary of State finally introduce a mechanism to make that technology come to the fore Finally, it would be remiss of me not to ask the Secretary of State what message he would have for the likes of the Prime Minister, who of course told us in 2016 that if we voted to leave the European Union energy bills would be reduced."
0,ParlaMint-GB_2022-01-20-commons.u23,SNP,-0.9970703125,2022-01-20,0.059455033391714096,"Scotch whisky exports to India, the world’s largest whisky market, have declined dramatically since 2019. A year on from Brexit, the Government can no longer deflect to the EU for their failure to deal with the eye-watering 150% tariffs that apply to Scotch whisky sales to India. Will the Secretary of State confirm today that her Government will finally make the removal of those tariffs a priority?"
0,ParlaMint-GB_2018-03-22-commons.u355,SNP,-1.0,2018-03-22,0.9889510273933411,"The right hon. Gentleman’s point on growing our own food falls if we do not have the people here to pick that food. It will be rotting in the fields, as is already starting to happen, because EU workers who have come over to do this job are leaving, and our own workers do not want to do it."
0,ParlaMint-GB_2020-02-26-commons.u15,OTHER,0.943359375,2020-02-26,0.24298757314682007,"I hope the Minister will join me in congratulating Wales Week co-founders Dan Langford and Mike Jordan on again providing excellent opportunities to celebrate Welsh business and culture in London and 21 other places around the world. I am sure the Minister will also agree that his Government have a crucial part to play in supporting Welsh businesses by ensuring that they are not undermined by future trade negotiations. Will he reassure us that, in pursuit of trade agreements with both Trump’s America and our nearest trading market, the EU, the Government will not trade off Welsh animal welfare and food standards in favour of chlorinated chicken?"
0,ParlaMint-GB_2017-07-20-commons.u87,OTHER,0.8759765625,2017-07-20,0.17195697128772736,"Of course, the finest food to be found anywhere includes Shetland lamb and Orkney beef, which are always best eaten in the community of their production. Anybody who wishes to join me over the summer recess in Orkney or Shetland will be very welcome. Those fine products get a lot of protection from the protected geographical status and protected designation of origin schemes, which we currently enjoy as part of the European Union. What is DEFRA doing to ensure that our food producers have protection that is at least as good after we leave?"
0,ParlaMint-GB_2020-11-26-commons.u393,OTHER,0.8701171875,2020-11-26,0.9910074472427368,"I add my voice to those who have welcomed assembly’s report. As an initiative with its roots in Parliament and an exercise in co-operation across the different Select Committees, it was innovative and courageous and something on which we should now look to make progress and to build My constituency has been at the heart of this nation’s energy supply for the past 40 years. As we have relied on hydrocarbons, we have been home, very successfully, to two of the largest oil terminals that bring in hydrocarbons —oil and gas both—from the North sea and latterly from the area to the west of Shetland. We have a long history of being central to this country’s energy supply. We are now coming to a phase of our nation’s history in which we anticipate that our reliance on hydrocarbons will wind down. My constituency remains equally committed to playing a full part in energy provision for our future needs. It is therefore somewhat frustrating for us still to find that the opportunities that we have to contribute to green renewable energy in the future are somewhat frustrated by a lack of action and recognition on the part of the Government in respect of the opportunities that exist I met the Minister earlier this year with the Marine Energy Council, from which he heard about the opportunities that exist in the development of wave and tidal power, which has been a long, slow burner. We have now reached the phase of having finished the research and development work but not yet being fully able to go to commercial deployment. Every technology goes through this phase; we know that because back in the 1980s we were at the forefront of the development of onshore wind. The prototype of many of the turbines now seen throughout the country was built not far from my house in Orkney, on Burgar Hill—it was initiated by Cecil Parkinson back in the day. We did the groundbreaking, leading work on developing the technology, but we did not then fund the next stage to get it to commercial deployment The risk now is that we will do the same thing with marine energy, and in particular the development of tidal energy. We have done the research and development; we now need to find something like an innovation power purchase agreement, or a similar mechanism, that will get the industry through to the point at which it can contribute its full potential through a mature technology. We know that we are not going to get there, but we know also that if we leave it to others, others will take the opportunity. Just in the past week or so we have heard that the European Union is coming forward with its draft marine energy strategy, and it now speaks about an altogether different scale of deployment and development My worry is that we are about to lose the opportunities in respect of not just generating power for use in our own country but the development of a home-grown supply chain, which could be crucial and central to providing the green jobs about which we all speak in this Chamber. The sums of money involved in an IPPA for the marine energy sector are relatively small; the opportunities that they could produce for the UK as a whole, and for Orkney and Shetland in particular, are enormous. The Minister has heard this from the industry’s mouth; I hope that when he comes to respond to the debate he will have some good news to tell the industry."
0,ParlaMint-GB_2017-01-31-commons.u517,OTHER,-0.958984375,2017-01-31,0.9854627251625061,"I do not see any contradiction between what I wrote back then and the position I am taking now. I have always been critical of certain actions of the ECB and I will continue to be so. That does not mean that we throw the baby out with the bathwater. Only someone who was enormously reckless would think that was a sensible way forward What is reckless is a Bill that is going to throw us off a cliff edge, entirely unnecessarily, because it fails to include any mention, let alone give any details, of any transitional arrangements. That means that once the clock starts ticking—once article 50 has been triggered—if negotiations take longer than those two years, we will suddenly be thrown into a world of WTO-only tariffs, and I can assure the hon. Gentleman that his constituents will not thank him for that. I do not believe that democracy is well served by such recklessness In the last few moments available to me, I want to say a few words about the environment, an issue that has been conspicuous by its absence during most of the debate over the past few days. I am especially concerned about the need for guarantees—real guarantees—to maintain environmental regulation that is at least as strong as current EU regulation. An environmental protection Act—crucially, with its own court of arbitration —might be one way of delivering that, but we also need to ensure that there are clear ways of retaining our relationships with important European agreements such as REACH, on the registration, evaluation, authorisation and restriction of chemicals, and with the European Chemicals Agency We need UK environmental regulators and enforcement agencies, ready to step into the shoes of the EU institutions that currently perform such roles. Those institutions must be properly funded when the EU is no longer funding them. We need to ensure that the principles that underpin our environmental regulations, such as the precautionary principle, are not lost. At present we have no guarantees, and we deserve to have guarantees before article 50 is triggered. About this, as about so much else, there is no information Leaders of the leave campaign famously talk about taking back control. If that means anything, it surely means that control must be not just about our departure, but about our destination. Democracy requires that Parliament has ample opportunity to scrutinise the terms of the Brexit deal that will emerge from negotiations, but it also requires the country to have the right to continue to be given a say in the form of a referendum on the proposed deal. I cannot vote for a Bill that fails to provide those safeguards."
0,ParlaMint-GB_2020-01-09-commons.u472,OTHER,-0.9619140625,2020-01-09,0.3245936930179596,"No, the hon. Lady can sit down The fourth thing I want to say is that, as well as being deeply concerned, on the basis of evidence, about the very real risks of the Conservatives watering down environmental legislation, there is the issue that many have returned to again and again today: the cruel and hostile position on refugees in general and on child refugees in particular. Frankly, I thought that what happened yesterday, watching the Tory MPs troop through the Lobby to vote against provisions that would have protected child refugees, was quite shameful I want to focus on parliamentary sovereignty—an issue that should be, I would have imagined, a concern to all of us in this place. Surely we ought to be able to agree that, irrespective of our very different positions on Brexit or even on environmental standards, we do want a voice and a say for MPs in this place. For almost four years we have heard that leaving the EU would mean taking back control, and yet it is now clearer than ever that that control will not rest with communities, regions or even Parliament, but will be almost entirely in the hands of No. 10 Downing Street For this Government, democratic scrutiny is apparently a mere inconvenience, so MPs are to be denied a say over our most important post-Brexit trading relationship. So let us be very clear: this is an Executive power grab. Indeed, ironically given all the rhetoric about taking back control, this withdrawal agreement Bill gives MPs in this place less of a say over our trade with the EU than Members of the European Parliament will have in Brussels, who have a guaranteed vote on trade deals as well as sight of the pre-negotiation mandate Trade agreements may not always be headline-grabbing news, but they are very far from just being a dry subject about tariffs and taxes. They now have a profound impact on our efforts to tackle the climate crisis, and on our food standards, workers’ rights and vital public services. Our future relationship with the EU should be open to scrutiny and approval by this Parliament. We should be able to prevent the setting of a dangerous precedent of MPs being denied any oversight not just of this agreement but of future post-Brexit trade deals, such as that to be concluded with the US. Significantly, as we heard yesterday, the Prime Minister’s previous EU withdrawal agreement did include much-needed provisions for parliamentary scrutiny. They were outlined in clause 31. They gave MPs oversight of the negotiating objectives and a vote on the final deal, and required regular reporting during negotiations. That clause is conspicuous by its absence from the new Bill There is to be no parliamentary scrutiny of the future relationship with the EU, which is by far our largest trading partner. Indeed, any transparency will be entirely dependent on the good will of the Executive. We should have had an obligation for the Government to publish their negotiating objectives. They should have been unable to proceed with those negotiations until they had been approved by this House. We should have had real transparency during negotiations. Texts should be published after each round of negotiations, giving MPs the opportunity to review progress. The Government have often sought to reassure the public and parliamentarians alike about trade negotiations, but unless we have full transparency those reassurances are worth nothing We should have had a meaningful vote on the deal itself and, of course, it should have been on an amendable motion before any final deal was ratified. The lack of scrutiny afforded to trade agreements is a relic of a bygone era. Today, trade agreements permeate every element of our lives, from the food we eat, to our environment and labour standards to the protection of public services such as the NHS, yet it is staggering that MPs have less of a say over trade agreements than far narrower policy initiatives. Last, but not least, we should have had a comprehensive impact assessment that is available for proper review. So far, the Government have completely failed in their duty to assess the impact of Brexit. In the amendment that I moved yesterday, I proposed an independent body to consider the impact of any new deal on climate change, human rights and the economy. It seems a great shame to me that that amendment was defeated All I am asking for is that we should have our democracy upheld, so that MPs can do their jobs and hold Government to account. Significantly, the other place did pass an amendment to the Trade Bill in the previous Session, which would have given Parliament a say over post-Brexit trade deals, including on transparency during negotiations, a vote on the mandate and a final vote on the deal. The other place seems to be doing a better job of standing up for all our interests than we are doing here ourselves. We should not be letting this go through without parliamentary scrutiny. We should not be setting a precedent for Parliament to be denied scrutiny, not just of this agreement but of future trade agreements too The final point that I want to make is that clearly, under our rotten electoral system, the Government won the election with a majority of 80 seats. However, that does not reflect the public’s views on the deal, and, indeed, on the confirmatory referendum. I accept that under this electoral system they have a majority of 80, but that gives them particular responsibilities—[Interruption.] One of which might be to actually listen to what someone on the Opposition Benches is saying. A majority of 80 gives the Government particular responsibilities. Those responsibilities are to address the very many reasons that people voted to leave the EU. I have been travelling around the country listening to leave voters on the many reasons they had for voting leave. Of course, yes, some of them did indeed vote that way because they have fundamental disagreements with the EU, but many, many people I spoke to voted leave because they wanted to send a clear message to all of us here The message they wanted to send was that they believe the status quo is intolerable. To that extent, they were right. The social contract is broken, and the power game is rigged. The referendum outcome was a resounding radical rejection of the status quo, of an economy that brutally fails so many, forcing parents to use food banks to feed their children, demonising immigrants and condemning us to climate breakdown. It was also a powerful and furious comment on our broken democracy All too often, it feels to people—particularly those who are more distant from London—that politics is something that gets done to them rather than by them, or with them. Brexit laid bare the extent to which our governance structures are derelict. When citizens were deprived of a credible representative power that clearly belongs to or is accountable to them, it led to anger with the most remote authority of all. The EU was effectively blamed for the UK’s structural elitism and held responsible as the source of all powerlessness. The Bill shows no sign of giving us back control, or crucially, of giving back control to many of the people who voted leave in good faith, expecting that that was what it was going to be about. There is no sense here that there will be any change to the settlement on the way we are governed. There is no sense that this Government will be one who, as well as redistributing financial resources, might just consider redistributing power. Those are some of the many reasons why I will vote against the Bill today."
0,ParlaMint-GB_2021-07-15-commons.u271,OTHER,-0.97021484375,2021-07-15,0.23626981675624847,"When she talks about food standards, does the hon. Lady find it odd that the EU is now proposing to reintroduce the offal that gave us mad cow disease for feed for animals in the EU, and for export to this country? The EU is reducing food standards while the UK Government have animal welfare proposals such as banning the export of live animals. We are the ones upholding food and animal welfare standards, not the EU."
